date_key,commodity_key,price,price_yoy_pct,price_12m_avg
2011-06-01,1,6.062264076,44.04,5.5974
2011-07-01,1,5.908822524,31.89,5.7165
2011-08-01,1,5.962174328,27.81,5.8246
2011-09-01,1,6.060059456,23.43,5.9204
2011-10-01,1,5.463489284,13.87,5.9759
2011-11-01,1,5.403303158,4.97,5.9972
2011-12-01,1,5.218556002,-4.62,5.9761
2012-01-01,1,5.229508955,-10.07,5.9273
2012-02-01,1,4.941876192,-22.14,5.8103
2012-03-01,1,4.437018212,-31.09,5.6434
2012-04-01,1,4.22074499,-36.21,5.4438
2012-05-01,1,4.07083083,-36.57,5.2482
2012-06-01,1,3.718973478,-38.65,5.0529
2012-07-01,1,4.19869879,-28.94,4.9104
2012-08-01,1,3.85421253704,-35.36,4.7348
2012-09-01,1,3.945828876,-34.89,4.5586
2012-10-01,1,3.821047384,-30.06,4.4217
2012-11-01,1,3.525407842,-34.75,4.2652
2012-12-01,1,3.367336588,-35.47,4.111
2013-01-01,1,3.467646798,-33.69,3.9641
2013-02-01,1,3.295025052,-33.32,3.8269
2013-03-01,1,3.302079836,-25.58,3.7323
2013-04-01,1,3.302741222,-21.75,3.6558
2013-05-01,1,3.24489391026,-20.29,3.587
2013-06-01,1,3.0480965889,-18.04,3.5311
2013-07-01,1,3.05091610617,-27.34,3.4354
2013-08-01,1,2.979634119,-22.69,3.3626
2013-09-01,1,2.91630283057,-26.09,3.2768
2013-10-01,1,2.83734594,-25.74,3.1948
2013-11-01,1,2.69003533124,-23.7,3.1252
2013-12-01,1,2.777159814,-17.53,3.076
2014-01-01,1,2.926192126,-15.61,3.0309
2014-02-01,1,3.828102168,16.18,3.0753
2014-03-01,1,4.719870958,42.94,3.1934
2014-04-01,1,4.926884776,49.18,3.3288
2014-05-01,1,4.72229604,45.53,3.4519
2014-06-01,1,4.362722518,43.13,3.5615
2014-07-01,1,4.34089678,42.28,3.669
2014-08-01,1,4.695179214,57.58,3.8119
2014-09-01,1,4.641386486,59.15,3.9557
2014-10-01,1,4.966788398,75.05,4.1331
2014-11-01,1,4.616033356,71.6,4.2936
2014-12-01,1,4.339133084,56.24,4.4238
2015-01-01,1,4.188778,43.15,4.529
2015-02-01,1,3.943844718,3.02,4.5387
2015-03-01,1,3.543706188,-24.92,4.4406
2015-04-01,1,3.6155768,-26.62,4.3314
2015-05-01,1,3.493881776,-26.01,4.229
2015-06-01,1,3.522100912,-19.27,4.1589
2015-07-01,1,3.40503559,-21.56,4.081
2015-08-01,1,3.459489704,-26.32,3.978
2015-09-01,1,3.22205213,-30.58,3.8597
2015-10-01,1,3.37858015,-31.98,3.7274
2015-11-01,1,3.262396676,-29.32,3.6145
2015-12-01,1,3.277388092,-24.47,3.5261
2016-01-01,1,3.197360386,-23.67,3.4435
2016-02-01,1,3.25622374,-17.44,3.3861
2016-03-01,1,3.4722765,-2.02,3.3802
2016-04-01,1,3.399964964,-5.96,3.3622
2016-05-01,1,3.421349778,-2.08,3.3562
2016-06-01,1,3.64754379,3.56,3.3666
2016-07-01,1,3.786655312,11.21,3.3984
2016-08-01,1,3.693620348,6.77,3.418
2016-09-01,1,3.88674506,20.63,3.4733
2016-10-01,1,3.945387952,16.78,3.5206
2016-11-01,1,4.059146344,24.42,3.587
2016-12-01,1,3.566634236,8.83,3.6111
2017-01-01,1,3.717209782,16.26,3.6544
2017-02-01,1,3.66738537,12.63,3.6887
2017-03-01,1,3.53069893,1.68,3.6935
2017-04-01,1,3.42597948,0.77,3.6957
2017-05-01,1,3.30693,-3.34,3.6862
2017-06-01,1,3.157456764,-13.44,3.6453
2017-07-01,1,3.299434292,-12.87,3.6047
2017-08-01,1,3.304284456,-10.54,3.5723
2017-09-01,1,3.231091072,-16.87,3.5176
2017-10-01,1,3.102120802,-21.37,3.4474
2017-11-01,1,3.10630958,-23.47,3.368
2017-12-01,1,3.029588804,-15.06,3.3232
2018-01-01,1,3.060233022,-17.67,3.2685
2018-02-01,1,3.004456136,-18.08,3.2132
2018-03-01,1,2.976898386,-15.69,3.1671
2018-04-01,1,2.961686508,-13.55,3.1284
2018-05-01,1,2.989685182,-9.59,3.1019
2018-06-01,1,2.954852186,-6.42,3.0851
2018-07-01,1,2.87923372,-12.74,3.05
2018-08-01,1,2.760404702,-16.46,3.0047
2018-09-01,1,2.671558516,-17.32,2.9581
2018-10-01,1,3.027825108,-2.39,2.9519
2018-11-01,1,3.022754482,-2.69,2.9449
2018-12-01,1,2.80207202,-7.51,2.926
2019-01-01,1,2.832054852,-7.46,2.907
2019-02-01,1,2.83183439,-5.75,2.8926
2019-03-01,1,2.731303718,-8.25,2.8721
2019-04-01,1,2.670456206,-9.83,2.8478
2019-05-01,1,2.65766941,-11.11,2.8202
2019-06-01,1,2.860053526,-3.21,2.8123
2019-07-01,1,2.986598714,3.73,2.8212
2019-08-01,1,2.782891826,0.81,2.8231
2019-09-01,1,2.841534718,6.36,2.8373
2019-10-01,1,2.799646938,-7.54,2.8182
2019-11-01,1,3.108073276,2.82,2.8253
2019-12-01,1,3.455080464,23.3,2.8798
2020-01-01,1,3.134749178,10.69,2.905
2020-02-01,1,2.9872601,5.49,2.9179
2020-03-01,1,3.270112846,19.73,2.9628
2020-04-01,1,3.406578824,27.57,3.0242
2020-05-01,1,3.303402608,24.3,3.078
2020-06-01,1,3.119978224,9.09,3.0997
2020-07-01,1,3.235941236,8.35,3.1204
2020-08-01,1,3.59904215,29.33,3.1885
2020-09-01,1,3.672015072,29.23,3.2577
2020-10-01,1,3.352345172,19.74,3.3037
2020-11-01,1,3.323023726,6.92,3.3216
2020-12-01,1,3.479110822,0.7,3.3236
2021-01-01,1,3.542383416,13.0,3.3576
2021-02-01,1,3.669149066,22.83,3.4144
2021-03-01,1,3.68281771,12.62,3.4488
2021-04-01,1,3.71809163,9.14,3.4748
2021-05-01,1,4.110734452,24.44,3.5421
2021-06-01,1,4.243011652,35.99,3.6356
2021-07-01,1,4.503818198,39.18,3.7413
2021-08-01,1,4.767270288,32.46,3.8386
2021-09-01,1,4.972299948,35.41,3.947
2021-10-01,1,5.314456972,58.53,4.1105
2021-11-01,1,5.709083952,71.8,4.3094
2021-12-01,1,5.910145296,69.88,4.5119
2022-01-01,1,5.976283896,68.71,4.7148
2022-02-01,1,6.169188146,68.14,4.9231
2022-03-01,1,5.698501776,54.73,5.0911
2022-04-01,1,5.854147948,57.45,5.2691
2022-05-01,1,5.741271404,39.67,5.405
2022-06-01,1,6.033824478,42.21,5.5542
2022-07-01,1,5.639197498,25.21,5.6488
2022-08-01,1,5.917861466,24.14,5.7447
2022-09-01,1,5.897138038,18.6,5.8218
2022-10-01,1,5.292851696,-0.41,5.82
2022-11-01,1,4.715461718,-17.4,5.7372
2022-12-01,1,4.629481538,-21.67,5.6304
2023-01-01,1,4.558272312,-23.73,5.5123
2023-02-01,1,5.064673526,-17.9,5.4202
2023-03-01,1,4.902193032,-13.97,5.3539
2023-04-01,1,5.060925672,-13.55,5.2878
2023-05-01,1,4.852809544,-15.48,5.2137
2023-06-01,1,4.572161418,-24.22,5.0919
2023-07-01,1,4.265719238,-24.36,4.9775
2023-08-01,1,4.116686926,-30.44,4.8274
2023-09-01,1,4.045918624,-31.39,4.6731
2023-10-01,1,4.04768232,-23.53,4.5693
2023-11-01,1,4.347069716,-7.81,4.5386
2023-12-01,1,4.646457112,0.37,4.54
2024-01-01,1,4.47317398,-1.87,4.533
2024-02-01,1,4.602805636,-9.12,4.4945
2024-03-01,1,4.605010256,-6.06,4.4697
2024-04-01,1,5.274332888,4.22,4.4875
2024-05-01,1,5.083192334,4.75,4.5067
2024-06-01,1,5.476055618,19.77,4.582
2024-07-01,1,5.66807802,32.88,4.6989
2024-08-01,1,5.763758528,40.01,4.8361
2024-09-01,1,6.124654822,51.38,5.0094
2024-10-01,1,6.101726774,50.75,5.1805
2024-11-01,1,6.723650076,54.67,5.3786
2024-12-01,1,7.569342308,62.91,5.6221
2025-01-01,1,7.814716514,74.7,5.9006
2025-02-01,1,9.049303714,96.6,6.2712
2025-03-01,1,8.919451596,93.69,6.6307
2025-04-01,1,8.635937464,63.74,6.9108
2025-05-01,1,8.770860208,72.55,7.2181
2025-06-01,1,8.006297992,46.21,7.429
2025-07-01,1,7.1760381,26.6,7.5546
2025-08-01,1,8.075963984,40.12,7.7473
2025-09-01,1,8.831487258,44.2,7.9729
2025-10-01,1,8.902035098,45.89,8.2063
2025-11-01,1,9.045776322,34.54,8.3998
2025-12-01,1,8.404672826,11.04,8.4694
2026-01-01,1,8.023494028,2.67,8.4868
2026-02-01,1,7.08454637,-21.71,8.323
1960-01-01,2,0.6968643,,
1960-02-01,2,0.6887074,,
1960-03-01,2,0.6887074,,0.6914
1960-04-01,2,0.6845187,,0.6897
1960-05-01,2,0.6906915,,0.6899
1960-06-01,2,0.6968643,,0.6911
1960-07-01,2,0.6906915,,0.691
1960-08-01,2,0.6988484,,0.692
1960-09-01,2,0.7028166,,0.6932
1960-10-01,2,0.7067849,,0.6945
1960-11-01,2,0.7089895,,0.6959
1960-12-01,2,0.6968643,,0.6959
1961-01-01,2,0.6765823,-2.91,0.6943
1961-02-01,2,0.6765823,-1.76,0.6932
1961-03-01,2,0.6684254,-2.94,0.6916
1961-04-01,2,0.6644572,-2.93,0.6899
1961-05-01,2,0.6622526,-4.12,0.6875
1961-06-01,2,0.6664412,-4.37,0.685
1961-07-01,2,0.6684254,-3.22,0.6831
1961-08-01,2,0.6684254,-4.35,0.6806
1961-09-01,2,0.6723936,-4.33,0.6781
1961-10-01,2,0.6723936,-4.87,0.6752
1961-11-01,2,0.6704095,-5.44,0.672
1961-12-01,2,0.6664412,-4.37,0.6694
1962-01-01,2,0.6684254,-1.21,0.6688
1962-02-01,2,0.6684254,-1.21,0.6681
1962-03-01,2,0.6704095,0.3,0.6682
1962-04-01,2,0.6743777,1.49,0.6691
1962-05-01,2,0.6723936,1.53,0.6699
1962-06-01,2,0.6723936,0.89,0.6704
1962-07-01,2,0.6765823,1.22,0.6711
1962-08-01,2,0.6845187,2.41,0.6724
1962-09-01,2,0.6946597,3.31,0.6743
1962-10-01,2,0.6946597,3.31,0.6761
1962-11-01,2,0.6926757,3.32,0.678
1962-12-01,2,0.7169259,7.58,0.6822
1963-01-01,2,0.6521116,-2.44,0.6808
1963-02-01,2,0.6137521,-8.18,0.6763
1963-03-01,2,0.6157362,-8.16,0.6717
1963-04-01,2,0.6157362,-8.7,0.6668
1963-05-01,2,0.6117679,-9.02,0.6618
1963-06-01,2,0.6117679,-9.02,0.6567
1963-07-01,2,0.6157362,-8.99,0.6517
1963-08-01,2,0.6117679,-10.63,0.6456
1963-09-01,2,0.6238931,-10.19,0.6397
1963-10-01,2,0.6258772,-9.9,0.634
1963-11-01,2,0.6318295,-8.78,0.6289
1963-12-01,2,0.6521116,-9.04,0.6235
1964-01-01,2,0.7008326,7.47,0.6276
1964-02-01,2,0.7211145,17.49,0.6365
1964-03-01,2,0.7797561,26.64,0.6502
1964-04-01,2,0.8161315,32.55,0.6669
1964-05-01,2,0.8284771,35.42,0.6849
1964-06-01,2,0.8465545,38.38,0.7045
1964-07-01,2,0.8183361,32.9,0.7214
1964-08-01,2,0.8183361,33.77,0.7386
1964-09-01,2,0.7898972,26.61,0.7524
1964-10-01,2,0.7738038,23.64,0.7648
1964-11-01,2,0.787913,24.7,0.7778
1964-12-01,2,0.7636628,17.11,0.7871
1965-01-01,2,0.6283022,-10.35,0.781
1965-02-01,2,0.6371205,-11.65,0.774
1965-03-01,2,0.5798017,-25.64,0.7574
1965-04-01,2,0.5469536,-32.98,0.7349
1965-05-01,2,0.4872098,-41.19,0.7065
1965-06-01,2,0.6130906,-27.58,0.687
1965-07-01,2,0.7162645,-12.47,0.6785
1965-08-01,2,0.7949677,-2.86,0.6766
1965-09-01,2,0.7775516,-1.56,0.6756
1965-10-01,2,0.8073132,4.33,0.6783
1965-11-01,2,0.7568286,-3.95,0.6758
1965-12-01,2,0.7936449,3.93,0.6783
1966-01-01,2,0.8015813,27.58,0.6927
1966-02-01,2,0.7577103,18.93,0.7027
1966-03-01,2,0.7438216,28.29,0.7164
1966-04-01,2,0.7605763,39.06,0.7342
1966-05-01,2,0.7652059,57.06,0.7574
1966-06-01,2,0.7409557,20.86,0.768
1966-07-01,2,0.729051,1.79,0.7691
1966-08-01,2,0.7189101,-9.57,0.7628
1966-09-01,2,0.6995097,-10.04,0.7563
1966-10-01,2,0.7171464,-11.17,0.7487
1966-11-01,2,0.7200123,-4.86,0.7457
1966-12-01,2,0.7151622,-9.89,0.7391
1967-01-01,2,0.7056826,-11.96,0.7311
1967-02-01,2,0.7286101,-3.84,0.7287
1967-03-01,2,0.7257441,-2.43,0.7272
1967-04-01,2,0.7471284,-1.77,0.7261
1967-05-01,2,0.7702765,0.66,0.7265
1967-06-01,2,0.7824016,5.59,0.73
1967-07-01,2,0.7407352,1.6,0.7309
1967-08-01,2,0.7175872,-0.18,0.7308
1967-09-01,2,0.7239805,3.5,0.7329
1967-10-01,2,0.729492,1.72,0.7339
1967-11-01,2,0.7477898,3.86,0.7362
1967-12-01,2,0.7499944,4.87,0.7391
1968-01-01,2,0.7596945,7.65,0.7436
1968-02-01,2,0.7566082,3.84,0.746
1968-03-01,2,0.7548445,4.01,0.7484
1968-04-01,2,0.7533013,0.83,0.7489
1968-05-01,2,0.7550649,-1.97,0.7476
1968-06-01,2,0.7566082,-3.3,0.7455
1968-07-01,2,0.749774,1.22,0.7462
1968-08-01,2,0.7475694,4.18,0.7487
1968-09-01,2,0.749333,3.5,0.7508
1968-10-01,2,0.7400739,1.45,0.7517
1968-11-01,2,0.7233191,-3.27,0.7497
1968-12-01,2,0.7094303,-5.41,0.7463
1969-01-01,2,0.7065644,-6.99,0.7419
1969-02-01,2,0.7081076,-6.41,0.7378
1969-03-01,2,0.6871642,-8.97,0.7322
1969-04-01,2,0.6589457,-12.53,0.7243
1969-05-01,2,0.6496865,-13.96,0.7155
1969-06-01,2,0.6772437,-10.49,0.7089
1969-07-01,2,0.6871642,-8.35,0.7037
1969-08-01,2,0.724642,-3.07,0.7018
1969-09-01,2,0.7630014,1.82,0.7029
1969-10-01,2,0.8450114,14.18,0.7117
1969-11-01,2,0.8207611,13.47,0.7198
1969-12-01,2,0.8284771,16.78,0.7297
1970-01-01,2,0.8619865,22.0,0.7427
1970-02-01,2,0.8474364,19.68,0.7543
1970-03-01,2,0.8679388,26.31,0.7694
1970-04-01,2,0.9129121,38.54,0.7905
1970-05-01,2,0.9400282,44.69,0.8147
1970-06-01,2,0.9298873,37.3,0.8358
1970-07-01,2,0.9424534,37.15,0.857
1970-08-01,2,0.9446578,30.36,0.8754
1970-09-01,2,0.9387055,23.03,0.89
1970-10-01,2,0.9415715,11.43,0.8981
1970-11-01,2,0.9159985,11.6,0.906
1970-12-01,2,0.9190849,10.94,0.9136
1971-01-01,2,0.9298873,7.88,0.9192
1971-02-01,2,0.9296668,9.7,0.9261
1971-03-01,2,0.9406896,8.38,0.9321
1971-04-01,2,0.9400282,2.97,0.9344
1971-05-01,2,0.9400282,0.0,0.9344
1971-06-01,2,0.9340759,0.45,0.9347
1971-07-01,2,0.928344,-1.5,0.9336
1971-08-01,2,0.9298873,-1.56,0.9323
1971-09-01,2,0.9243758,-1.53,0.9311
1971-10-01,2,0.9190849,-2.39,0.9293
1971-11-01,2,0.9254781,1.03,0.9301
1971-12-01,2,0.9373828,1.99,0.9316
1972-01-01,2,0.9296668,-0.02,0.9316
1972-02-01,2,0.930769,0.12,0.9317
1972-03-01,2,0.949508,0.94,0.9324
1972-04-01,2,0.9627353,2.42,0.9343
1972-05-01,2,0.9647195,2.63,0.9363
1972-06-01,2,0.9625149,3.04,0.9387
1972-07-01,2,1.043863,12.44,0.9483
1972-08-01,2,1.040557,11.9,0.9576
1972-09-01,2,1.034604,11.92,0.9667
1972-10-01,2,1.036809,12.81,0.9766
1972-11-01,2,1.044304,12.84,0.9865
1972-12-01,2,1.052902,12.32,0.9961
1973-01-01,2,1.054005,13.37,1.0064
1973-02-01,2,1.091923,17.31,1.0199
1973-03-01,2,1.10978,16.88,1.0332
1973-04-01,2,1.077593,11.93,1.0428
1973-05-01,2,1.074507,11.38,1.0519
1973-06-01,2,1.077593,11.96,1.0615
1973-07-01,2,1.058193,1.37,1.0627
1973-08-01,2,1.044966,0.42,1.0631
1973-09-01,2,1.104489,6.75,1.0689
1973-10-01,2,1.146376,10.57,1.0781
1973-11-01,2,1.168422,11.89,1.0884
1973-12-01,2,1.190467,13.07,1.0999
1974-01-01,2,1.226622,16.38,1.1142
1974-02-01,2,1.334867,22.25,1.1345
1974-03-01,2,1.382706,24.59,1.1572
1974-04-01,2,1.411586,30.99,1.1851
1974-05-01,2,1.422608,32.4,1.2141
1974-06-01,2,1.362424,26.43,1.2378
1974-07-01,2,1.303562,23.19,1.2583
1974-08-01,2,1.234779,18.16,1.2741
1974-09-01,2,1.188704,7.62,1.2811
1974-10-01,2,1.21119,5.65,1.2865
1974-11-01,2,1.227063,5.02,1.2914
1974-12-01,2,1.216481,2.19,1.2935
1975-01-01,2,1.197522,-2.37,1.2911
1975-02-01,2,1.154974,-13.48,1.2761
1975-03-01,2,1.094348,-20.85,1.2521
1975-04-01,2,1.0809,-23.43,1.2245
1975-05-01,2,1.047611,-26.36,1.1933
1975-06-01,2,1.087734,-20.16,1.1704
1975-07-01,2,1.293641,-0.76,1.1696
1975-08-01,2,1.69862,37.56,1.2082
1975-09-01,2,1.677677,41.13,1.249
1975-10-01,2,1.610879,33.0,1.2823
1975-11-01,2,1.574283,28.3,1.3112
1975-12-01,2,1.632043,34.16,1.3459
1976-01-01,2,1.744476,45.67,1.3914
1976-02-01,2,1.822297,57.78,1.447
1976-03-01,2,1.815904,65.93,1.5072
1976-04-01,2,2.376305,119.85,1.6151
1976-05-01,2,2.681638,155.98,1.7513
1976-06-01,2,2.867263,163.6,1.8996
1976-07-01,2,2.78415,115.22,2.0238
1976-08-01,2,2.915763,71.65,2.1252
1976-09-01,2,3.022024,80.13,2.2373
1976-10-01,2,3.34874,107.88,2.3821
1976-11-01,2,3.885773,146.83,2.5747
1976-12-01,2,4.496439,175.51,2.8134
1977-01-01,2,4.767601,173.3,3.0653
1977-02-01,2,5.431397,198.05,3.3661
1977-03-01,2,6.747966,271.6,3.7771
1977-04-01,2,6.883547,189.67,4.1527
1977-05-01,2,5.942636,121.6,4.4244
1977-06-01,2,4.938676,72.24,4.5971
1977-07-01,2,4.331758,55.59,4.726
1977-08-01,2,4.482551,53.74,4.8566
1977-09-01,2,4.442207,46.99,4.9749
1977-10-01,2,3.834407,14.5,5.0154
1977-11-01,2,3.675237,-5.42,4.9979
1977-12-01,2,3.716242,-17.35,4.9329
1978-01-01,2,3.904953,-18.09,4.861
1978-02-01,2,3.848296,-29.15,4.729
1978-03-01,2,3.475283,-48.5,4.4563
1978-04-01,2,3.192216,-53.63,4.1487
1978-05-01,2,3.000198,-49.51,3.9035
1978-06-01,2,3.331985,-32.53,3.7696
1978-07-01,2,2.789726,-35.6,3.6411
1978-08-01,2,2.831835,-36.83,3.5035
1978-09-01,2,3.238587,-27.1,3.4032
1978-10-01,2,3.309576,-13.69,3.3595
1978-11-01,2,3.180385,-13.46,3.3183
1978-12-01,2,2.911862,-21.64,3.2512
1979-01-01,2,2.9377,-24.77,3.1706
1979-02-01,2,2.9211,-24.09,3.0934
1979-03-01,2,2.9809,-14.23,3.0522
1979-04-01,2,3.1262,-2.07,3.0467
1979-05-01,2,3.2558,8.52,3.068
1979-06-01,2,4.1621,24.91,3.1371
1979-07-01,2,4.3241,55.0,3.265
1979-08-01,2,4.0111,41.64,3.3633
1979-09-01,2,4.2293,30.59,3.4458
1979-10-01,2,4.064,22.8,3.5087
1979-11-01,2,3.909,22.91,3.5694
1979-12-01,2,3.902,34.0,3.6519
1980-01-01,2,3.5713,21.57,3.7047
1980-02-01,2,3.5521,21.6,3.7573
1980-03-01,2,3.7225,24.88,3.8191
1980-04-01,2,3.6464,16.64,3.8625
1980-05-01,2,3.8848,19.32,3.9149
1980-06-01,2,3.7613,-9.63,3.8815
1980-07-01,2,3.2809,-24.13,3.7946
1980-08-01,2,2.9496,-26.46,3.7061
1980-09-01,2,2.7567,-34.82,3.5834
1980-10-01,2,2.7242,-32.97,3.4717
1980-11-01,2,2.5183,-35.58,3.3558
1980-12-01,2,2.5505,-34.64,3.2432
1981-01-01,2,2.6283,-26.4,3.1646
1981-02-01,2,2.4886,-29.94,3.076
1981-03-01,2,2.4723,-33.58,2.9718
1981-04-01,2,2.4507,-32.79,2.8722
1981-05-01,2,2.3477,-39.57,2.7441
1981-06-01,2,1.8583,-50.59,2.5855
1981-07-01,2,1.9357,-41.0,2.4734
1981-08-01,2,1.9786,-32.92,2.3925
1981-09-01,2,1.9703,-28.53,2.327
1981-10-01,2,2.1656,-20.51,2.2804
1981-11-01,2,2.3135,-8.13,2.2633
1981-12-01,2,2.273,-10.88,2.2402
1982-01-01,2,2.3076,-12.2,2.2135
1982-02-01,2,2.5168,1.13,2.2158
1982-03-01,2,2.4685,-0.15,2.2155
1982-04-01,2,2.3455,-4.29,2.2068
1982-05-01,2,2.2822,-2.79,2.2013
1982-06-01,2,2.2408,20.58,2.2332
1982-07-01,2,2.1678,11.99,2.2525
1982-08-01,2,2.2478,13.61,2.275
1982-09-01,2,2.4092,22.28,2.3115
1982-10-01,2,2.5856,19.39,2.3465
1982-11-01,2,2.6943,16.46,2.3783
1982-12-01,2,2.8177,23.96,2.4236
1983-01-01,2,2.745,18.95,2.4601
1983-02-01,2,2.6846,6.67,2.4741
1983-03-01,2,2.6727,8.27,2.4911
1983-04-01,2,2.6727,13.95,2.5184
1983-05-01,2,2.7152,18.97,2.5544
1983-06-01,2,2.6511,18.31,2.5886
1983-07-01,2,2.6469,22.1,2.6286
1983-08-01,2,2.6526,18.01,2.6623
1983-09-01,2,2.6877,11.56,2.6855
1983-10-01,2,2.8726,11.1,2.7094
1983-11-01,2,2.8515,5.83,2.7225
1983-12-01,2,2.9271,3.88,2.7316
1984-01-01,2,2.9306,6.76,2.7471
1984-02-01,2,3.0049,11.93,2.7738
1984-03-01,2,3.0433,13.87,2.8047
1984-04-01,2,3.0325,13.46,2.8347
1984-05-01,2,3.2293,18.93,2.8775
1984-06-01,2,3.165,19.38,2.9203
1984-07-01,2,3.0402,14.86,2.9531
1984-08-01,2,3.099,16.83,2.9903
1984-09-01,2,3.1189,16.04,3.0262
1984-10-01,2,2.9787,3.69,3.0351
1984-11-01,2,2.9998,5.2,3.0474
1984-12-01,2,2.7992,-4.37,3.0368
1985-01-01,2,2.7675,-5.57,3.0232
1985-02-01,2,2.7011,-10.11,2.9979
1985-03-01,2,2.7079,-11.02,2.9699
1985-04-01,2,2.702,-10.9,2.9424
1985-05-01,2,2.6685,-17.37,2.8957
1985-06-01,2,2.6497,-16.28,2.8527
1985-07-01,2,2.3433,-22.92,2.7946
1985-08-01,2,2.3466,-24.28,2.7319
1985-09-01,2,2.2941,-26.45,2.6632
1985-10-01,2,2.4544,-17.6,2.6195
1985-11-01,2,2.7816,-7.27,2.6013
1985-12-01,2,3.3669,20.28,2.6486
1986-01-01,2,3.7516,35.56,2.7306
1986-02-01,2,3.5721,32.25,2.8032
1986-03-01,2,3.7229,37.48,2.8878
1986-04-01,2,3.4703,28.43,2.9518
1986-05-01,2,3.1416,17.73,2.9913
1986-06-01,2,2.7602,4.17,3.0005
1986-07-01,2,2.7761,18.47,3.0365
1986-08-01,2,2.9751,26.78,3.0889
1986-09-01,2,3.6062,57.19,3.1982
1986-10-01,2,3.2808,33.67,3.2671
1986-11-01,2,3.1337,12.66,3.2965
1986-12-01,2,2.7465,-18.43,3.2448
1987-01-01,2,2.4996,-33.37,3.1404
1987-02-01,2,2.4269,-32.06,3.045
1987-03-01,2,2.157,-42.06,2.9145
1987-04-01,2,2.229,-35.77,2.8111
1987-05-01,2,2.3281,-25.89,2.7433
1987-06-01,2,2.1615,-21.69,2.6934
1987-07-01,2,2.0388,-26.56,2.6319
1987-08-01,2,2.0845,-29.94,2.5577
1987-09-01,2,2.1898,-39.28,2.4397
1987-10-01,2,2.2822,-30.44,2.3565
1987-11-01,2,2.3111,-26.25,2.2879
1987-12-01,2,2.2716,-17.29,2.2483
1988-01-01,2,2.2511,-9.94,2.2276
1988-02-01,2,2.2702,-6.46,2.2146
1988-03-01,2,2.1817,1.15,2.2166
1988-04-01,2,2.1204,-4.87,2.2076
1988-05-01,2,2.0737,-10.93,2.1864
1988-06-01,2,2.0608,-4.66,2.178
1988-07-01,2,1.881,-7.74,2.1648
1988-08-01,2,1.8001,-13.64,2.1411
1988-09-01,2,1.9789,-9.63,2.1236
1988-10-01,2,2.0744,-9.11,2.1062
1988-11-01,2,2.0428,-11.61,2.0839
1988-12-01,2,2.2151,-2.49,2.0792
1989-01-01,2,2.2342,-0.75,2.0778
1989-02-01,2,2.1191,-6.66,2.0652
1989-03-01,2,2.081,-4.62,2.0568
1989-04-01,2,2.011,-5.16,2.0477
1989-05-01,2,2.0133,-2.91,2.0426
1989-06-01,2,1.8464,-10.4,2.0248
1989-07-01,2,1.4383,-23.54,1.9879
1989-08-01,2,1.314,-27.0,1.9474
1989-09-01,2,1.3234,-33.12,1.8927
1989-10-01,2,1.1806,-43.09,1.8183
1989-11-01,2,1.1744,-42.51,1.7459
1989-12-01,2,1.1317,-48.91,1.6556
1990-01-01,2,1.0907,-51.18,1.5603
1990-02-01,2,1.1036,-47.92,1.4757
1990-03-01,2,1.2292,-40.93,1.4047
1990-04-01,2,1.2335,-38.66,1.3399
1990-05-01,2,1.1821,-41.29,1.2707
1990-06-01,2,1.1171,-39.5,1.2099
1990-07-01,2,1.1039,-23.25,1.182
1990-08-01,2,1.1856,-9.77,1.1713
1990-09-01,2,1.228,-7.21,1.1634
1990-10-01,2,1.2392,4.96,1.1682
1990-11-01,2,1.2231,4.15,1.1723
1990-12-01,2,1.2447,9.98,1.1817
1991-01-01,2,1.1647,6.78,1.1879
1991-02-01,2,1.1435,3.62,1.1912
1991-03-01,2,1.1324,-7.88,1.1832
1991-04-01,2,1.1229,-8.97,1.1739
1991-05-01,2,1.0375,-12.23,1.1619
1991-06-01,2,1.0005,-10.44,1.1522
1991-07-01,2,1.0005,-9.37,1.1436
1991-08-01,2,0.99,-16.5,1.1272
1991-09-01,2,1.0287,-16.23,1.1106
1991-10-01,2,1.0115,-18.37,1.0917
1991-11-01,2,1.1112,-9.15,1.0823
1991-12-01,2,1.1197,-10.04,1.0719
1992-01-01,2,1.0765,-7.57,1.0646
1992-02-01,2,0.9385,-17.93,1.0475
1992-03-01,2,0.9389,-17.09,1.0314
1992-04-01,2,0.9118,-18.8,1.0138
1992-05-01,2,0.8307,-19.93,0.9965
1992-06-01,2,0.8195,-18.09,0.9815
1992-07-01,2,0.864,-13.64,0.9701
1992-08-01,2,0.8565,-13.48,0.959
1992-09-01,2,0.9034,-12.18,0.9485
1992-10-01,2,0.9742,-3.69,0.9454
1992-11-01,2,1.0509,-5.43,0.9404
1992-12-01,2,1.1202,0.04,0.9404
1993-01-01,2,1.034,-3.95,0.9369
1993-02-01,2,1.0361,10.4,0.945
1993-03-01,2,1.0119,7.78,0.9511
1993-04-01,2,0.9894,8.51,0.9576
1993-05-01,2,1.0179,22.54,0.9732
1993-06-01,2,1.0267,25.28,0.9904
1993-07-01,2,1.0891,26.05,1.0092
1993-08-01,2,1.2888,50.47,1.0452
1993-09-01,2,1.3779,52.52,1.0848
1993-10-01,2,1.299,33.34,1.1118
1993-11-01,2,1.355,28.94,1.1372
1993-12-01,2,1.3627,21.65,1.1574
1994-01-01,2,1.3093,26.62,1.1803
